Date,Open,High,Low,Close,Adj Close,Volume
2016-10-01,57.41,61.369999,56.32,59.919998,58.510365,614211700
2016-11-01,59.970001,61.41,57.279999,60.259998,58.842373,612034100
2016-12-01,60.110001,64.099998,58.799999,62.139999,61.088055,513256500
2017-01-01,62.790001,65.910004,61.950001,64.650002,63.555569,492744700
2017-02-01,64.360001,65.239998,62.75,63.98,62.896912,440636000
2017-03-01,64.129997,66.190002,63.619999,65.860001,65.137604,489169700
2017-04-01,65.809998,69.139999,64.849998,68.459999,67.709076,433191200
2017-05-01,68.68,70.739998,67.139999,69.839996,69.073936,517075300
2017-06-01,70.239998,72.889999,68.089996,68.93,68.564697,629519000
2017-07-01,69.330002,74.419998,68.019997,72.699997,72.314713,469642800
2017-08-01,73.099998,74.959999,71.279999,74.769997,74.373741,444041200
2017-09-01,74.709999,75.970001,72.980003,74.940002,74.940002,252176700
2017-09-20,75.349998,75.550003,74.309998,74.940002,74.940002,21587878
