Date,Open,High,Low,Close,Adj Close,Volume
2016-10-13,86.349998,86.870003,85.430000,86.559998,83.418854,9890300
2016-10-14,87.190002,87.540001,86.480003,86.540001,83.399574,7991700
2016-10-17,86.480003,86.790001,86.070000,86.540001,83.399574,7263100
2016-10-18,87.169998,87.330002,86.379997,86.769997,83.621223,5360600
2016-10-19,87.190002,87.849998,86.879997,87.169998,84.006714,9373400
2016-10-20,86.790001,87.500000,86.599998,87.209999,84.045265,6866900
2016-10-21,86.419998,86.820000,85.699997,86.620003,83.476677,10736200
2016-10-24,86.739998,87.320000,86.070000,86.910004,83.756157,8354900
2016-10-25,86.669998,87.650002,86.599998,86.720001,83.573044,6835900
2016-10-26,86.250000,87.449997,85.949997,87.089996,83.929619,8488100
2016-10-27,87.279999,87.660004,86.800003,86.919998,83.765793,9071100
2016-10-28,85.279999,86.360001,84.139999,84.779999,81.703445,19072200
2016-10-31,83.879997,84.400002,82.989998,83.320000,80.296417,16663800
2016-11-01,83.500000,83.919998,83.269997,83.650002,80.614456,13050600
2016-11-02,83.300003,83.879997,82.940002,83.449997,80.421707,11226100
2016-11-03,83.680000,83.879997,83.050003,83.660004,80.624092,8836500
2016-11-04,83.629997,84.330002,82.760002,83.570000,80.537354,13877100
2016-11-07,84.489998,85.470001,84.400002,85.449997,82.349136,13576200
2016-11-08,84.730003,85.830002,84.489998,85.309998,82.942200,9708100
2016-11-09,84.050003,86.709999,83.660004,86.250000,83.856117,15901300
2016-11-10,85.910004,87.989998,85.660004,87.050003,84.633911,14106100
2016-11-11,86.529999,86.730003,84.889999,85.669998,83.292198,13812200
2016-11-14,85.300003,85.650002,84.330002,85.279999,82.913033,12553200
2016-11-15,85.769997,87.059998,85.769997,86.820000,84.410294,12883500
2016-11-16,86.739998,86.779999,85.580002,85.750000,83.369987,8119400
2016-11-17,86.440002,86.879997,85.019997,85.230003,82.864426,8200500
2016-11-18,85.209999,85.650002,84.830002,85.279999,82.913033,8457800
2016-11-21,86.440002,86.690002,86.139999,86.489998,84.089455,8861500
2016-11-22,86.690002,87.239998,85.970001,86.680000,84.274178,9390200
2016-11-23,86.540001,87.080002,86.309998,86.919998,84.507515,5996300
2016-11-25,86.709999,87.139999,86.540001,87.120003,84.701965,5042300
2016-11-28,86.949997,87.129997,86.370003,86.470001,84.070000,7449600
2016-11-29,85.419998,86.080002,85.080002,85.900002,83.515823,9181100
2016-11-30,87.599998,88.190002,87.199997,87.300003,84.876976,22696200
2016-12-01,87.980003,88.500000,87.239998,87.239998,84.818634,13005600
2016-12-02,87.190002,87.989998,86.599998,87.040001,84.624184,9706600
2016-12-05,87.389999,87.820000,86.919998,87.480003,85.051979,11741100
2016-12-06,87.269997,87.870003,86.699997,87.559998,85.129753,11293600
2016-12-07,87.629997,88.150002,87.199997,88.070000,85.625595,11182600
2016-12-08,88.050003,88.849998,87.650002,88.320000,85.868652,9086700
2016-12-09,88.639999,89.000000,88.180000,89.000000,86.529785,8021700
2016-12-12,90.139999,91.500000,90.139999,90.980003,88.454834,15545400
2016-12-13,91.889999,93.220001,91.169998,92.580002,90.010422,18829300
2016-12-14,92.260002,92.269997,90.169998,90.580002,88.065933,16325400
2016-12-15,90.099998,90.980003,89.760002,90.889999,88.367332,11155100
2016-12-16,91.519997,91.669998,90.639999,91.180000,88.649269,19314000
2016-12-19,91.379997,91.540001,90.199997,90.419998,87.910370,9674400
2016-12-20,90.510002,90.849998,90.290001,90.430000,87.920097,7221000
2016-12-21,90.680000,90.900002,90.180000,90.279999,87.774254,7308000
2016-12-22,90.019997,90.900002,90.019997,90.870003,88.347885,8003100
2016-12-23,90.889999,90.959999,90.519997,90.709999,88.192322,4265100
2016-12-27,90.830002,91.110001,90.580002,90.750000,88.231216,4960600
2016-12-28,90.680000,91.110001,90.260002,90.300003,87.793709,6745900
2016-12-29,90.099998,90.599998,90.029999,90.349998,87.842316,6677900
2016-12-30,90.029999,90.699997,90.010002,90.260002,87.754814,9117800
2017-01-03,90.940002,91.339996,90.150002,90.889999,88.367332,10360600
2017-01-04,91.120003,91.150002,89.750000,89.889999,87.395081,9434200
2017-01-05,90.190002,90.300003,88.440002,88.550003,86.092278,14443200
2017-01-06,88.790001,88.980003,87.820000,88.500000,86.043663,16518100
2017-01-09,88.220001,88.220001,86.550003,87.040001,84.624184,13688100
2017-01-10,87.169998,87.309998,85.910004,85.930000,83.544991,13283100
2017-01-11,85.900002,86.949997,85.860001,86.809998,84.400566,11183700
2017-01-12,87.269997,87.379997,86.070000,86.339996,83.943611,10379800
2017-01-13,86.269997,86.680000,86.169998,86.349998,83.953331,8415600
2017-01-17,86.580002,87.389999,86.250000,87.360001,84.935303,13198300
2017-01-18,87.059998,87.410004,86.050003,86.279999,83.885277,11831700
2017-01-19,85.970001,86.099998,84.589996,84.730003,82.378311,16311600
2017-01-20,85.440002,85.959999,85.050003,85.889999,83.506104,18739700
2017-01-23,85.680000,85.879997,84.750000,84.970001,82.611641,11433900
2017-01-24,84.980003,85.470001,84.830002,85.089996,82.728302,11858100
2017-01-25,85.339996,85.879997,85.250000,85.339996,82.971359,9578500
2017-01-26,85.690002,85.830002,85.120003,85.599998,83.224152,8779400
2017-01-27,85.300003,85.750000,85.040001,85.510002,83.136658,10895400
2017-01-30,85.419998,85.449997,84.180000,84.860001,82.504700,12789200
2017-01-31,85.040001,85.070000,83.129997,83.889999,81.561615,19128100
2017-02-01,84.000000,84.160004,82.540001,82.940002,80.637985,15111800
2017-02-02,83.209999,83.529999,82.550003,83.449997,81.133827,12200100
2017-02-03,83.699997,83.720001,82.900002,83.540001,81.221321,12746300
2017-02-06,83.550003,83.650002,82.930000,83.309998,80.997711,9938200
2017-02-07,83.230003,83.620003,82.449997,82.769997,80.472702,11705200
2017-02-08,81.989998,82.120003,81.169998,81.480003,79.942894,14006300
2017-02-09,81.480003,82.050003,81.480003,81.839996,80.296097,9542200
2017-02-10,82.260002,82.769997,82.129997,82.519997,80.963264,8739800
2017-02-13,82.769997,83.180000,82.349998,83.000000,81.434212,9071600
2017-02-14,82.910004,83.099998,82.059998,82.820000,81.257607,11361000
2017-02-15,82.639999,83.180000,82.459999,83.160004,81.591194,11768500
2017-02-16,83.120003,83.419998,82.169998,82.300003,80.747421,10615000
2017-02-17,82.089996,82.190002,81.440002,81.760002,80.217613,15646000
2017-02-21,82.120003,82.150002,81.300003,81.889999,80.345154,16419600
2017-02-22,81.650002,81.699997,80.870003,80.930000,79.403267,12816000
2017-02-23,81.419998,82.220001,81.029999,81.779999,80.237228,13847000
2017-02-24,81.599998,81.800003,80.760002,81.080002,79.550438,11338700
2017-02-27,81.129997,81.709999,80.809998,81.540001,80.001762,13465900
2017-02-28,81.529999,81.989998,81.050003,81.320000,79.785904,16834200
2017-03-01,81.699997,83.330002,81.699997,83.019997,81.453835,17482100
2017-03-02,82.800003,84.250000,82.790001,83.300003,81.728561,14170300
2017-03-03,83.300003,83.599998,82.260002,82.459999,80.904404,12190400
2017-03-06,82.440002,82.900002,82.330002,82.830002,81.267426,9617200
2017-03-07,83.110001,83.290001,82.139999,82.519997,80.963264,12711500
2017-03-08,82.349998,82.379997,81.010002,81.029999,79.501381,16817700
2017-03-09,80.639999,81.720001,80.309998,81.669998,80.129303,14721800
2017-03-10,82.440002,82.470001,81.160004,81.610001,80.070442,11355200
