Date,Open,High,Low,Close,Adj Close,Volume
2016-10-13,52.119999,52.320000,51.500000,52.029999,51.329975,8425800
2016-10-14,52.380001,52.500000,51.619999,51.619999,50.925495,7133800
2016-10-17,51.650002,51.750000,50.959999,51.029999,50.343426,7904000
2016-10-18,51.299999,51.660000,51.189999,51.220001,50.530872,6716900
2016-10-19,51.340000,51.840000,51.139999,51.799999,51.103065,6999000
2016-10-20,51.770000,52.360001,51.689999,51.889999,51.191860,6590500
2016-10-21,51.740002,51.869999,51.250000,51.770000,51.073475,9161000
2016-10-24,52.160000,52.290001,51.830002,51.869999,51.172123,7578200
2016-10-25,50.970001,51.439999,50.709999,51.049999,50.363159,14975300
2016-10-26,50.950001,52.270000,50.900002,51.970001,51.270782,12401100
2016-10-27,52.340000,52.340000,51.689999,51.889999,51.191860,7939200
2016-10-28,52.119999,52.500000,51.790001,52.020000,51.320110,9096700
2016-10-31,50.880001,51.150002,50.000000,50.180000,49.504864,17931300
2016-11-01,50.500000,50.509998,49.139999,49.619999,48.952400,14100400
2016-11-02,49.240002,50.270000,49.009998,49.720001,49.051056,10775900
2016-11-03,49.980000,50.000000,49.310001,49.730000,49.060917,7678700
2016-11-04,49.799999,50.450001,49.759998,49.959999,49.287823,9925200
2016-11-07,50.480000,50.930000,50.279999,50.910000,50.225048,8358700
2016-11-08,51.099998,51.490002,50.950001,51.080002,50.392757,8107100
2016-11-09,50.070000,51.270000,49.799999,51.119999,50.432217,9058600
2016-11-10,51.290001,51.369999,50.330002,50.389999,49.712036,12316100
2016-11-11,50.220001,50.849998,50.180000,50.770000,50.086926,6300600
2016-11-14,51.180000,51.189999,50.209999,50.209999,49.534462,7933800
2016-11-15,50.459999,50.639999,49.750000,50.130001,49.455536,9299800
2016-11-16,50.000000,50.799999,49.950001,50.680000,49.998138,6654900
2016-11-17,50.939999,51.669998,50.720001,51.590000,50.895893,7671600
2016-11-18,51.389999,51.889999,50.959999,51.099998,50.412483,7461600
2016-11-21,51.000000,51.419998,50.950001,51.279999,50.590061,5357200
2016-11-22,51.470001,51.750000,51.049999,51.709999,51.014282,5228100
2016-11-23,51.709999,51.849998,51.200001,51.340000,50.649258,4141600
