Date,Open,High,Low,Close,Adj Close,Volume
10/13/2016,68.18,68.669998,67.150002,68.139999,66.562935,2042158
10/14/2016,68.150002,69.279999,68.150002,69.029999,67.43232,2109271
10/17/2016,69.150002,69.629997,68.32,68.660004,67.0709,2167010
10/18/2016,65.519997,65.519997,65.519997,65.519997,64.003563,0
10/19/2016,69.800003,69.970001,69.385002,69.529999,67.920753,1794638
10/20/2016,56,56,54.400002,56,54.703903,248790
10/21/2016,68.739998,69.790001,68.629997,69.699997,68.086823,1824762
10/24/2016,65.519997,65.519997,65.519997,65.519997,64.003563,0
10/25/2016,58,59,57.400002,57.700001,56.364559,317690
10/26/2016,65.519997,65.519997,65.519997,65.519997,64.003563,0
10/27/2016,65.519997,65.519997,65.519997,65.519997,64.003563,0
10/28/2016,70.160004,70.349998,69.110001,69.449997,67.842598,2649098
10/31/2016,55.799999,55.799999,55.799999,55.799999,54.508533,0
11/1/2016,55.799999,55.799999,55.799999,55.799999,54.508533,0
11/2/2016,55.799999,55.799999,53,53,51.773335,458490
11/3/2016,68.610001,68.699997,68.290001,68.5,66.914597,2507180
11/4/2016,65.519997,65.519997,65.519997,65.519997,64.003563,0
11/7/2016,53.049999,54,52.450001,54,52.750191,207940
11/8/2016,54.900002,55,53.25,53.599998,52.359451,229110
11/9/2016,66.199997,70.370003,66.190002,70.279999,68.653389,5745565
11/10/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
11/11/2016,70.730003,70.900002,67.720001,69.209999,67.9757,5651800
11/14/2016,69.629997,69.959999,68.599998,69.07,67.838196,3368465
11/15/2016,69.129997,69.169998,67.480003,68.639999,67.415863,2202480
11/16/2016,51.799999,52,50.450001,51.799999,50.87619,563260
11/17/2016,69.199997,69.25,68.260002,69.169998,67.936409,1878475
11/18/2016,52,52.900002,51,51,50.090462,215470
11/21/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
11/22/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
11/23/2016,70.68,70.864998,70.260002,70.32,69.06591,3139201
11/25/2016,48.799999,71,46,71,69.73378,2737899
11/28/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
11/29/2016,46,46.5,43.400002,44,43.215298,1810000
11/30/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
12/1/2016,44,44.5,41.599998,43,42.233135,1286700
12/2/2016,73.730003,73.790001,72.900002,73.129997,71.82579,3233772
12/5/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
12/6/2016,72.589996,72.800003,72.019997,72.730003,71.43293,1981385
12/7/2016,36.150002,38.950001,32.5,38.950001,38.255363,4853800
12/8/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
12/9/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
12/12/2016,38.75,39,37.5,37.900002,37.224091,295800
12/13/2016,75.330002,75.379997,74.5,74.75,73.416908,2425339
12/14/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
12/15/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
12/16/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
12/19/2016,37.599998,37.799999,36.900002,37.799999,37.125874,204700
12/20/2016,75.099998,75.379997,74.809998,75.260002,73.917809,2128907
12/21/2016,37.799999,38.099998,37,37,36.340141,273200
12/22/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
12/23/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
12/27/2016,65.519997,75.339996,65.519997,74.959999,73.623146,1328252
12/28/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
12/29/2016,38.5,39.75,38.25,38.400002,37.715168,729700
12/30/2016,65.519997,65.519997,65.519997,65.519997,64.351509,0
1/3/2017,73.400002,73.400002,65.519997,65.519997,64.351509,0
1/4/2017,65.519997,65.519997,65.519997,65.519997,64.351509,0
1/5/2017,65.519997,65.519997,65.519997,65.519997,64.351509,0
1/6/2017,48,50.5,48,49.5,48.61721,2258100
1/9/2017,73.029999,75.25,73.029999,73.720001,72.405266,3504624
1/10/2017,73.599998,73.93,73.150002,73.559998,72.248123,2520260
1/11/2017,73.559998,74.080002,73.279999,74.029999,72.70974,2152220
1/12/2017,65.519997,65.519997,65.519997,65.519997,64.351509,0
1/13/2017,65.519997,65.519997,65.519997,65.519997,64.351509,0
1/17/2017,65.519997,65.519997,51.299999,51.900002,50.974411,439370
1/18/2017,65.519997,65.519997,65.519997,65.519997,64.351509,0
1/19/2017,51.900002,51.900002,51.150002,51.400002,50.483326,293060
1/20/2017,51.400002,52,51.25,51.849998,50.925301,146120
1/23/2017,65.519997,65.519997,65.519997,65.519997,64.351509,0
1/24/2017,51.200001,52.5,51,52,51.072624,399680
1/25/2017,52.400002,53,51.799999,52.150002,51.219955,263220
1/26/2017,76.540001,78.360001,76.389999,77.989998,76.599113,3521059
1/27/2017,77.949997,78.339996,77.68,77.699997,76.314285,2109132
1/30/2017,65.519997,65.519997,65.519997,65.519997,64.351509,0
1/31/2017,75.839996,75.870003,75.040001,75.5,74.153526,1970588
2/1/2017,75.300003,76.386002,75.169998,76.339996,74.978546,2211438
2/2/2017,51.75,54.5,51.700001,53.5,52.545876,1046310
2/3/2017,65.519997,65.519997,65.519997,65.519997,64.351509,0
2/6/2017,53.799999,54,52.5,52.950001,52.005684,422470
2/7/2017,76.209999,76.550003,75.82,76.07,74.713356,1387204
2/8/2017,75.620003,76.259903,75.5,75.959999,74.605316,1412091
2/9/2017,53.450001,53.700001,53,53,52.054794,324760
2/10/2017,76.660004,77.300003,76.559998,77.209999,75.833031,1556394
2/13/2017,65.519997,65.519997,65.519997,65.519997,64.669792,0
2/14/2017,77.699997,78.339996,76.830002,78.050003,77.037201,4200144
2/15/2017,55.400002,56.200001,55.349998,55.349998,54.63176,450210
2/16/2017,65.519997,65.519997,65.519997,65.519997,64.669792,0
2/17/2017,77.699997,77.800003,76.809998,77.489998,76.484459,1716674
2/21/2017,65.519997,65.519997,54.150002,54.5,53.792789,407730
2/22/2017,54.5,55.5,54,54,53.299274,487800
2/23/2017,65.519997,65.519997,65.519997,65.519997,64.669792,0
2/24/2017,79.5,79.849998,79.18,79.809998,78.774353,2369617
2/27/2017,65.519997,65.519997,65.519997,65.519997,64.669792,0
2/28/2017,54,54.099998,52.450001,54,53.299274,891460
3/1/2017,65.519997,65.519997,65.519997,65.519997,64.669792,0
3/2/2017,65.519997,65.519997,65.519997,65.519997,64.669792,0
3/3/2017,79.900002,80.120003,79.339996,79.599998,78.567085,1845195
3/6/2017,54,54.049999,53.5,54.049999,53.348629,157830
3/7/2017,65.519997,65.519997,65.519997,65.519997,64.669792,0
3/8/2017,53.849998,54.5,53.650002,53.799999,53.101871,401290
3/9/2017,79.870003,80.529999,79.059998,80.480003,79.435661,3807002
3/10/2017,53.25,54,53,53.400002,52.707062,152570
3/13/2017,53.5,53.5,52.799999,53.400002,52.707062,180620
3/14/2017,80.779999,80.970001,80.110001,80.419998,79.376442,2372183
3/15/2017,53,53.400002,52.549999,53.400002,52.707062,158330
3/16/2017,81.07,81.300003,80.279999,80.610001,79.563972,1946629
3/17/2017,53.349998,55.450001,53.349998,54,53.299274,1382810
3/20/2017,81.139999,81.860001,80.629997,81.5,80.442429,3010826
3/21/2017,54.799999,56.599998,54.75,55.5,54.779812,1661160
3/22/2017,79.68,79.68,78.32,79.18,78.152534,3170349
3/23/2017,54.799999,55.349998,54.700001,55.200001,54.483707,1207900
3/24/2017,55.5,55.900002,54.5,55.200001,54.483707,1525400
3/27/2017,79.349998,80.779999,78.830002,80.580002,79.53437,3570040
3/28/2017,80.389999,82.370003,80.150002,81.839996,80.778015,3530410
3/29/2017,81.599998,82.040001,81.32,81.870003,80.807625,3064567
3/30/2017,54.5,54.5,53.549999,54.099998,53.39798,162160
3/31/2017,81.400002,81.5,80.32,80.330002,79.287613,3554323
4/3/2017,65.519997,65.519997,65.519997,65.519997,64.669792,0
4/4/2017,65.519997,65.519997,65.519997,65.519997,64.669792,0
4/5/2017,54.799999,55.400002,54.299999,54.299999,53.595383,283880
4/6/2017,55,55.950001,54.25,54.299999,53.595383,482940
4/7/2017,80.25,80.5,79.919998,80.050003,79.011246,1917738
4/10/2017,79.889999,80.190002,79.57,80,78.961891,2919806
4/11/2017,79.919998,79.919998,79.919998,79.919998,78.882927,0
4/12/2017,79.010002,79.32,78.300003,78.43,77.412262,1975800
4/13/2017,53.900002,53.900002,53.900002,53.900002,53.200577,0
4/17/2017,79.919998,79.919998,53.349998,53.450001,52.756416,325430
4/18/2017,79.919998,79.919998,79.919998,79.919998,78.882927,0
4/19/2017,79.919998,79.919998,79.919998,79.919998,78.882927,0
4/20/2017,79.919998,79.919998,79.919998,79.919998,78.882927,0
4/21/2017,53.549999,53.650002,52.25,52.25,51.571987,356960
4/24/2017,79.419998,80.070099,79.239998,79.370003,78.340073,2345907
4/25/2017,81.32,82.300003,81.010002,82.209999,81.143211,3443979
4/26/2017,82.010002,82.279999,81.379997,81.610001,80.551003,2466120
4/27/2017,81.589996,81.589996,79.949997,80.129997,79.090202,3407971
4/28/2017,52,52,52,52,51.32523,0
5/1/2017,52,52,52,52,51.32523,0
5/2/2017,52,52,51.700001,51.700001,51.029121,230560
5/3/2017,79.919998,79.919998,79.919998,79.919998,78.882927,0
5/4/2017,79.300003,79.300003,78.220001,78.790001,77.767601,4425938
5/5/2017,79.160004,81.260002,78.849998,81.139999,80.087097,5369711
5/8/2017,51.799999,52.049999,51.5,51.799999,51.127827,203800
5/9/2017,51.799999,51.799999,51.450001,51.549999,50.881069,138520
5/10/2017,79.389999,79.68,78.830002,79.18,78.152534,3537987
5/11/2017,79.919998,79.919998,79.919998,79.919998,79.259789,0
5/12/2017,78.790001,79.349998,78.769997,79.300003,78.64492,2023154
5/15/2017,79.919998,79.919998,79.919998,79.919998,79.259789,0
5/16/2017,51.599998,51.799999,50.799999,50.799999,50.380348,360140
5/17/2017,78.540001,78.610001,76.5,76.559998,75.927544,2975185
5/18/2017,79.919998,79.919998,79.919998,79.919998,79.259789,0
5/19/2017,77.209999,78.550003,77.089996,77.82,77.177139,2649385
5/22/2017,78.120003,78.599998,77.309998,77.379997,76.740776,2605339
5/23/2017,50,50.099998,49.799999,50,49.586956,99690
5/24/2017,77.5,78.540001,77.480003,78.379997,77.732513,2601183
5/25/2017,78.760002,78.949997,77.129997,77.389999,76.750694,1742170
5/26/2017,79.919998,79.919998,79.919998,79.919998,79.259789,0
5/30/2017,79.919998,79.919998,77.400002,77.68,77.0383,1379279
5/31/2017,69.190002,69.190002,69.190002,69.190002,68.618431,0
6/1/2017,78.779999,80.059998,78.779999,80.040001,79.378799,2169131
6/2/2017,71.279999,71.279999,71.279999,71.279999,70.691162,0
6/5/2017,48.950001,50.5,48.75,50.5,50.082829,670100
6/6/2017,72.059998,72.059998,72.059998,72.059998,71.464722,0
6/7/2017,81.290001,81.410004,80.635002,81.349998,80.677979,2031941
6/8/2017,72.650002,72.650002,72.650002,72.650002,72.04985,0
6/9/2017,79.919998,79.919998,79.919998,79.919998,79.259789,0
6/12/2017,49.400002,49.400002,49.400002,49.400002,48.991917,0
6/13/2017,79.919998,79.919998,79.919998,79.919998,79.259789,0
6/14/2017,73.940002,73.940002,73.940002,73.940002,73.329193,0
6/15/2017,82.720001,82.800003,80.809998,82.169998,81.491203,3367804
6/16/2017,73.610001,73.610001,73.610001,73.610001,73.001923,0
6/19/2017,82.660004,83.817001,82.660004,83.559998,82.86972,2288046
6/20/2017,79.919998,79.919998,79.919998,79.919998,79.259789,0
6/21/2017,79.919998,79.919998,79.919998,79.919998,79.259789,0
6/22/2017,73.099998,73.099998,73.099998,73.099998,72.496132,0
6/23/2017,72.690002,72.690002,72.690002,72.690002,72.089523,0
6/26/2017,47,47,47,47,46.61174,0
6/27/2017,79.919998,79.919998,79.919998,79.919998,79.259789,0
6/28/2017,81.410004,81.620003,81.080002,81.279999,80.608559,1174457
6/29/2017,81.160004,82.160004,80.330002,80.459999,79.795334,2516670
6/30/2017,48,48,47.400002,47.75,47.355545,300900
7/3/2017,81.269997,82.43,81.019997,82.129997,81.45153,1180328
