Date,Open,High,Low,Close,Adj Close,Volume
2016-10-13,86.900002,87.070000,86.260002,86.970001,84.187553,5677000
2016-10-14,87.830002,88.419998,87.559998,87.669998,84.865158,3601000
2016-10-17,87.379997,87.720001,86.900002,87.290001,84.497322,4479700
2016-10-18,88.110001,88.199997,86.769997,87.220001,84.429558,3689000
2016-10-19,87.309998,88.279999,86.860001,88.000000,85.184601,5943900
2016-10-20,87.059998,87.269997,86.230003,86.629997,84.598671,4576600
2016-10-21,85.730003,86.629997,85.360001,86.330002,84.305717,3592500
2016-10-24,86.120003,87.129997,85.540001,85.989998,83.973679,5096500
2016-10-25,85.860001,87.650002,83.879997,84.480003,82.499092,11639200
2016-10-26,83.809998,84.389999,82.879997,84.129997,82.157295,6582100
2016-10-27,84.279999,84.339996,82.709999,83.010002,81.063560,5003200
2016-10-28,83.320000,84.169998,83.000000,83.879997,81.913155,4974000
2016-10-31,84.190002,84.379997,83.410004,83.459999,81.502998,4679400
2016-11-01,83.470001,83.650002,81.650002,82.239998,80.311615,5139600
2016-11-02,82.150002,82.150002,80.330002,81.110001,79.208115,5228600
2016-11-03,81.639999,81.669998,80.680000,81.269997,79.364357,3859000
2016-11-04,81.339996,82.900002,80.589996,82.309998,80.379974,5745800
2016-11-07,83.739998,84.160004,82.970001,83.750000,81.786201,3786400
2016-11-08,83.769997,85.000000,83.059998,84.680000,82.694397,3393300
2016-11-09,89.779999,93.199997,89.360001,91.199997,89.061516,19281900
2016-11-10,92.040001,94.949997,91.839996,93.449997,91.258751,14174400
2016-11-11,93.389999,94.339996,91.820000,93.010002,90.829079,7369900
2016-11-14,93.250000,95.500000,93.019997,94.169998,91.961868,7507100
2016-11-15,93.459999,94.459999,92.639999,94.440002,92.225548,4645400
2016-11-16,93.769997,94.400002,92.839996,93.349998,91.161102,3293500
2016-11-17,93.500000,93.500000,92.400002,92.779999,90.604469,3942200
2016-11-18,93.010002,93.400002,91.900002,92.339996,90.174782,4715900
2016-11-21,93.129997,93.849998,92.779999,92.900002,90.721649,3783200
2016-11-22,93.400002,93.709999,92.800003,93.620003,91.424774,3172800
2016-11-23,94.809998,96.419998,94.220001,96.180000,93.924744,6535900
2016-11-25,95.959999,96.440002,95.209999,95.809998,93.563416,2006900
2016-11-28,95.510002,95.860001,94.470001,94.900002,92.674759,4916000
2016-11-29,94.000000,94.570000,93.629997,94.040001,91.834923,3806000
2016-11-30,95.750000,95.900002,94.349998,95.559998,93.319283,4641900
2016-12-01,96.000000,97.389999,94.050003,96.239998,93.983337,9361600
2016-12-02,95.360001,96.150002,94.930000,95.139999,92.909126,5038300
2016-12-05,95.870003,95.989998,94.150002,94.449997,92.235298,4980300
2016-12-06,94.099998,95.309998,94.070000,95.220001,92.987259,3663100
2016-12-07,95.250000,97.330002,94.930000,97.330002,95.047775,4901100
2016-12-08,97.260002,97.400002,96.129997,96.269997,94.012627,3861600
2016-12-09,96.230003,96.300003,95.190002,95.529999,93.289986,6550200
2016-12-12,96.010002,96.650002,94.910004,95.080002,92.850540,3596700
2016-12-13,95.739998,96.500000,95.180000,96.019997,93.768494,3803300
2016-12-14,95.769997,96.000000,93.610001,93.739998,91.541954,5647400
2016-12-15,93.800003,94.730003,93.050003,94.529999,92.313431,4200100
2016-12-16,94.349998,94.480003,92.529999,92.580002,90.409157,7208500
2016-12-19,91.930000,92.779999,91.000000,92.709999,90.536110,3856300
2016-12-20,93.639999,94.830002,93.300003,94.339996,92.127884,4302400
2016-12-21,94.260002,94.300003,93.680000,93.820000,91.620079,2829300
2016-12-22,93.779999,94.449997,93.720001,94.120003,91.913048,2534900
2016-12-23,93.790001,94.400002,93.639999,94.320000,92.108368,1544900
2016-12-27,94.339996,94.800003,94.099998,94.550003,92.332962,1735200
2016-12-28,94.599998,94.900002,92.820000,93.150002,90.965797,2700300
2016-12-29,93.279999,93.849998,93.000000,93.290001,91.102516,2385000
2016-12-30,93.040001,93.250000,92.330002,92.739998,90.565407,3471200
2017-01-03,94.000000,95.190002,93.250000,93.989998,91.786095,5054900
2017-01-04,94.459999,94.500000,93.430000,93.570000,91.375946,3772100
2017-01-05,93.180000,94.459999,92.419998,93.000000,90.819305,4698800
2017-01-06,93.449997,93.599998,92.410004,93.040001,90.858368,4023100
2017-01-09,92.930000,93.489998,92.199997,92.370003,90.204086,3087600
2017-01-10,92.980003,94.440002,92.769997,93.830002,91.629845,3980200
2017-01-11,94.470001,94.750000,93.389999,94.650002,92.430626,3720500
2017-01-12,94.370003,94.370003,92.779999,93.989998,91.786095,3102700
2017-01-13,94.070000,94.629997,93.680000,94.480003,92.264610,2609500
2017-01-17,94.239998,94.290001,93.220001,93.570000,91.375946,5036500
2017-01-18,92.790001,93.419998,92.529999,93.330002,91.897812,3425700
2017-01-19,93.580002,93.980003,92.959999,93.379997,91.947037,3538900
2017-01-20,94.010002,95.000000,93.620003,94.580002,93.128632,5045200
2017-01-23,94.599998,94.739998,93.559998,94.459999,93.010468,3254900
2017-01-24,95.019997,96.730003,94.800003,96.239998,94.763153,5768200
2017-01-25,97.820000,98.589996,97.320000,98.150002,96.643845,7557900
2017-01-26,98.449997,98.980003,96.019997,97.220001,95.728119,9097300
2017-01-27,97.690002,99.459999,97.500000,98.989998,97.470955,6261000
2017-01-30,98.400002,98.589996,96.570000,96.790001,95.304710,5221800
2017-01-31,96.589996,96.629997,94.589996,95.660004,94.192062,5724700
2017-02-01,95.809998,96.519997,94.400002,95.110001,93.650490,3582500
2017-02-02,94.769997,95.129997,93.500000,93.769997,92.331055,3807500
2017-02-03,94.320000,94.449997,92.809998,93.279999,91.848572,4677900
2017-02-06,92.809998,93.120003,92.430000,92.870003,91.444870,4621300
2017-02-07,94.320000,94.919998,93.019997,93.309998,91.878113,4995600
