Date,Open,High,Low,Close,Adj Close,Volume
11/1/2014,91.239998,92.959999,88.650002,92.510002,88.249779,129883200
12/1/2014,92.629997,95.93,90.129997,94.190002,89.852409,145232700
1/1/2015,94.910004,96.43,90.830002,90.959999,87.874016,139464200
2/1/2015,91.300003,105.980003,90.059998,104.080002,100.548897,149274300
3/1/2015,104.349998,108.940002,102.870003,104.889999,101.331413,127270200
4/1/2015,105.43,111.660004,104.25,108.720001,105.031471,118661800
5/1/2015,109.949997,113.300003,107.669998,110.370003,106.625496,121202700
6/1/2015,111.480003,115.279999,107.650002,114.139999,110.267593,132393900
7/1/2015,114.949997,120.720001,114.269997,120,115.92878,128309300
8/1/2015,120.879997,122.080002,90,101.879997,98.995956,408933900
9/1/2015,99.309998,105.949997,97.769997,102.199997,99.3069,191007200
10/1/2015,102.970001,115.400002,99.879997,113.739998,110.520226,159816200
11/1/2015,114.489998,120.650002,110.809998,113.470001,110.257874,193900600
12/1/2015,114.150002,115.470001,104.300003,105.080002,102.105377,228548000
1/1/2016,103.120003,103.43,90.419998,95.82,93.704353,222720400
2/1/2016,95.080002,97,86.25,95.519997,93.410973,207193800
3/1/2016,95.900002,100.370003,95.529999,99.309998,97.117294,142983000
4/1/2016,98.800003,105.599998,95.800003,103.260002,100.980087,149167200
5/1/2016,103.300003,106.75,97.510002,99.220001,97.029289,175227200
6/1/2016,98.669998,100.959999,94,97.82,95.660194,154873400
7/1/2016,97.75,100.800003,95.82,95.949997,93.831482,129109600
8/1/2016,96.150002,99.269997,94.160004,94.459999,93.045403,186488400
9/1/2016,94.730003,94.959999,91.190002,92.860001,91.469368,164551100
10/1/2016,92.470001,94.400002,90.32,92.690002,91.30191,139341100
11/1/2016,92.779999,100.290001,91.660004,99.120003,97.635628,187468800
12/1/2016,99.129997,106.260002,98.25,104.220001,102.659241,177569400
1/1/2017,105.300003,111.050003,105.209999,110.650002,109.832932,146462100
2/1/2017,110.709999,111.989998,108.580002,110.089996,109.277069,130186700
3/1/2017,110.660004,113.709999,110.040001,113.389999,112.552704,128977500
4/1/2017,113.18,116.099998,112.040001,115.599998,114.746384,97240300
5/1/2017,115.589996,115.610001,105.230003,107.940002,107.142944,173427800
6/1/2017,107.730003,108.639999,103.169998,106.25,105.465424,168353500
7/1/2017,106.760002,110.190002,102.720001,109.93,109.118248,114368800
8/1/2017,109.980003,110.830002,100.5,101.199997,101.199997,196823600
9/1/2017,101.650002,102.550003,96.199997,98.57,98.57,192634400
10/1/2017,99.309998,100.93,99.110001,100.550003,100.550003,17411000
