Date,Open,High,Low,Close,Adj Close,Volume
11/1/2014,100.809998,105.07,99.82,104.449997,97.542786,34198400
12/1/2014,104.379997,107.940002,102.139999,105.849998,98.850212,41404500
1/1/2015,106.290001,108.239998,102.279999,102.82,96.525223,42051400
2/1/2015,102.940002,108.529999,101.940002,107.440002,100.862373,42260800
3/1/2015,107.440002,110.489998,104.720001,108.129997,101.510124,39002900
4/1/2015,108,109.010002,100.760002,101.110001,95.407593,47568400
5/1/2015,101.849998,104.120003,100.959999,101.120003,95.417038,36344000
6/1/2015,101.589996,101.870003,95.860001,96.660004,91.208565,39558500
7/1/2015,99.650002,107.089996,98.239998,106.120003,100.753899,44437400
8/1/2015,106.389999,108.050003,95.209999,101.400002,96.272583,49280800
9/1/2015,97.709999,103.129997,97.209999,99.529999,94.497131,45478900
10/1/2015,99.849998,114.769997,97.18,112.889999,107.854553,43417200
11/1/2015,113.57,116.480003,111.620003,114.57,109.459618,31850000
12/1/2015,115.269997,116.360001,109.339996,112.860001,107.825905,41306700
1/1/2016,110.709999,110.959999,101.230003,107.040001,102.81765,43392400
2/1/2016,106.790001,109.800003,103.07,107.519997,103.278717,40538000
3/1/2016,108.129997,117.699997,108.040001,116.709999,112.106194,36053000
4/1/2016,116.419998,118.279999,108.25,109.900002,106.151314,36375000
5/1/2016,110.010002,115,108.68,114.139999,110.246681,28956200
6/1/2016,113.75,119.050003,109.190002,119.040001,114.979546,33617900
7/1/2016,118.959999,119.300003,115,116.220001,112.916,28619600
8/1/2016,116.260002,119.099998,115.970001,118.709999,115.335213,38178700
9/1/2016,118.900002,119.32,113.470001,114.550003,111.293488,31789500
10/1/2016,114.269997,116.910004,106.860001,108.18,105.698235,41428800
11/1/2016,108.599998,114.239998,103.449997,113.349998,110.749626,40796300
12/1/2016,114.220001,123.089996,113.849998,122.419998,119.611542,35958900
1/1/2017,123.07,123.07,115.879997,117.779999,115.741745,32299700
2/1/2017,117.690002,123.080002,116.25,122.239998,120.124557,24503000
3/1/2017,123.809998,125.489998,120.010002,120.540001,118.453987,34125800
4/1/2017,120.57,122.989998,117.339996,121.660004,120.214043,28062300
5/1/2017,121.790001,124.959999,119.07,124.849998,123.366127,29750000
6/1/2017,124.970001,129.600006,123.190002,126.529999,125.026154,30808400
7/1/2017,126.980003,128.270004,122.889999,128.089996,127.306641,25651300
8/1/2017,128.5,130.369995,120.160004,121.18,120.438904,33102400
9/1/2017,121.739998,126.68,113.760002,122.519997,121.770706,39610900
10/1/2017,122.870003,124.290001,121.720001,123.900002,123.900002,3699700
