Date,Open,High,Low,Close,Adj Close,Volume
11/1/2014,101.610001,107.120003,98.040001,100.599998,90.937996,71483300
12/1/2014,100.239998,101.459999,88.029999,91.529999,82.73912,123785900
1/1/2015,91.769997,92.370003,78.809998,79.970001,72.289375,169935500
2/1/2015,80.080002,85.809998,79.489998,82.900002,75.552437,109675600
3/1/2015,82.900002,83.790001,78.190002,80.029999,72.936798,125119100
4/1/2015,80.029999,87.919998,79.389999,86.879997,79.179672,128123100
5/1/2015,87.690002,89.620003,85.110001,85.32,78.402397,87199000
6/1/2015,86.059998,88.809998,84.699997,84.82,77.94294,76787300
7/1/2015,85.389999,85.449997,74.769997,78.629997,72.254807,144266200
8/1/2015,78.419998,80.309998,70.230003,75.660004,70.167603,172282200
9/1/2015,74.5,76.160004,62.990002,65.360001,60.615307,173141300
10/1/2015,65.629997,73.279999,63.099998,72.989998,67.691422,157551400
11/1/2015,73,75.93,68.410004,72.650002,68.129074,102799600
12/1/2015,72.330002,72.639999,64.099998,67.959999,63.730923,140848000
1/1/2016,66.879997,68.440002,56.360001,62.240002,58.366879,173528200
2/1/2016,61.970001,68.580002,59.799999,67.699997,64.281975,127993000
3/1/2016,68.440002,77.25,67.339996,76.540001,72.675674,141802500
4/1/2016,75.650002,80.889999,73.699997,77.720001,73.796104,121584500
5/1/2016,77.349998,78.07,69.040001,72.510002,69.520454,112097100
6/1/2016,71.980003,78.699997,70.529999,75.809998,72.684395,106016600
7/1/2016,75.379997,84.290001,73.459999,82.760002,79.347862,103831700
8/1/2016,82.760002,84.730003,80.919998,81.949997,79.328156,74505900
9/1/2016,81.589996,88.980003,79.93,88.769997,85.92997,99190800
10/1/2016,88.230003,89.870003,82.709999,83.459999,80.789848,105520100
11/1/2016,83.470001,96.440002,80.330002,95.559998,93.319283,120945700
12/1/2016,96,97.400002,91,92.739998,90.565407,88171700
1/1/2017,94,99.459999,92.199997,95.660004,93.416939,93981500
2/1/2017,95.809998,99.199997,92.110001,96.660004,95.17672,85085500
3/1/2017,98.199997,98.970001,90.339996,92.760002,91.336563,142419000
4/1/2017,92.43,105.980003,91,102.260002,100.690781,111612100
5/1/2017,102.650002,105.940002,97.739998,105.43,104.674438,103905400
6/1/2017,105.769997,108.18,102.300003,107.459999,106.689888,105067100
7/1/2017,106.510002,114.900002,105.110001,113.949997,113.133377,86776800
8/1/2017,114.269997,118.830002,112.089996,117.489998,117.489998,66472800
9/1/2017,117.489998,125.550003,116.5,124.709999,124.709999,64132400
10/1/2017,124.400002,127.089996,123.949997,126.739998,126.739998,7461000
